date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:51:00	74541/74541	---M--	200	added ('OK')	image/jpeg	etag:%2230000000206f1-1232d-5b6ec89ca1494%22	http://www.guyswanson.com/graphics/4898.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4898.jpg	(from http://www.guyswanson.com/DepressionEraPhotographs.html)
19:51:05	31338/31338	---M--	200	added ('OK')	image/jpeg	etag:%224000000000832-7a6a-5c0d727a9a5d7%22	http://www.guyswanson.com/graphics/masthead5.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/masthead5.jpg	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:06	3493/3493	---M--	200	added ('OK')	image/gif	etag:%2260000000222e5-da5-5bcbb5603c3fb%22	http://www.guyswanson.com/graphics/4982.gif	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4982.gif	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:07	6236/6236	---M--	200	added ('OK')	image/jpeg	etag:%22a00000000283e-185c-5d89fbf39872f%22	http://www.guyswanson.com/graphics/5101.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/5101.jpg	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:09	56613/56613	---M--	200	added ('OK')	image/jpeg	etag:%223000000020718-dd25-5b6ecc6709d0f%22	http://www.guyswanson.com/graphics/4901.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4901.jpg	(from http://www.guyswanson.com/DepressionEraPhotographs.html)
19:51:10	71913/71913	---M--	200	added ('OK')	image/jpeg	etag:%2230000000206f2-118e9-5b6ec8f4d0aa2%22	http://www.guyswanson.com/graphics/4899.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4899.jpg	(from http://www.guyswanson.com/DepressionEraPhotographs.html)
19:51:11	23154/23154	---M--	200	added ('OK')	image/jpeg	etag:%225000000001b1c-5a72-5ccede02b2e38%22	http://www.guyswanson.com/graphics/5082.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/5082.jpg	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:12	81097/81097	---M--	200	added ('OK')	image/jpeg	etag:%2240000000206f3-13cc9-5b6ec95ee57e9%22	http://www.guyswanson.com/graphics/4900.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4900.jpg	(from http://www.guyswanson.com/DepressionEraPhotographs.html)
19:51:20	55327/55327	---M--	200	added ('OK')	image/jpeg	etag:%2211000000000dc6-d81f-5c3a771eb79f9%22	http://www.guyswanson.com/graphics/5042.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/5042.jpg	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:21	46291/46291	U-----	200	untouched ('')	image/jpeg	etag:%229000000000843-b4d3-5c0e88b39ecbd%22	http://www.guyswanson.com/graphics/5034.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/5034.jpg	(from http://guyswanson.com/HomePage.html)
19:51:21	18292/18292	U-----	200	untouched ('')	image/jpeg	etag:%22a000000000869-4774-5c0d91434a6b7%22	http://www.guyswanson.com/graphics/menubg.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/menubg.jpg	(from http://www.guyswanson.com/photogal.css)
19:51:24	70609/70609	---M--	200	added ('OK')	image/jpeg	etag:%22e000000000de2-113d1-5c3a79147beca%22	http://www.guyswanson.com/graphics/5045.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/5045.jpg	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:26	107129/107129	---M--	200	added ('OK')	image/jpeg	etag:%22b000000000328-1a279-5bfe5d2fa12b2%22	http://www.guyswanson.com/graphics/5021.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/5021.jpg	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:28	22596/22596	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d835-5844-50619a6599361%22	http://www.guyswanson.com/graphics/3356.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3356.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:30	56656/56656	---M--	200	added ('OK')	image/jpeg	etag:%22700000001c9bb-dd50-5c0d731de7a1e%22	http://www.guyswanson.com/graphics/4827.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4827.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:32	33818/33818	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d837-841a-5061a2a4e6390%22	http://www.guyswanson.com/graphics/3359.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3359.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:36	160112/160112	---M--	200	added ('OK')	image/jpeg	etag:%22800000000032b-27170-5bfe5e08fa57c%22	http://www.guyswanson.com/graphics/5022.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/5022.jpg	(from http://www.guyswanson.com/DispatchesfromtheDrySide.html)
19:51:37	57065/57065	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d836-dee9-5061a22a5df79%22	http://www.guyswanson.com/graphics/3357.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3357.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:38	41991/41991	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d839-a407-5062f9c56d35e%22	http://www.guyswanson.com/graphics/3365.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3365.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:42	72551/72551	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d838-11b67-5061a523cd2ec%22	http://www.guyswanson.com/graphics/3363.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3363.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:44	10118/10118	---M--	200	added ('OK')	image/jpeg	etag:%222000000010add-2786-52d8ccbf7026c%22	http://www.guyswanson.com/graphics/3904.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3904.jpg	(from http://www.guyswanson.com/About.html)
19:51:45	56918/56918	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d83a-de56-5062fc1c4643a%22	http://www.guyswanson.com/graphics/3367.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3367.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:45	421/421	---M--	200	added ('OK')	text/plain	etag:%22100000000f602-1a5-569fdfd1ef22f%22	http://www.northwestmall.com/robots.txt		(from http://www.guyswanson.com/MailingListSignup.html)
19:51:46	207/207	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Mar%202023%2002:51:45%20GMT	http://www.guyswanson.com/83433.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/83433.jpg	(from http://www.guyswanson.com/MailingListSignup.html)
19:51:48	68719/68719	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d83b-10c6f-5066b1c65f959%22	http://www.guyswanson.com/graphics/3368.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3368.jpg	(from http://www.guyswanson.com/MyStory.html)
19:51:50	107275/107275	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2002:51:47%20GMT	http://www.guyswanson.com/PhotosforPress.html	I:/Guy%20Website/guy%20website/www.guyswanson.com/PhotosforPress.html	(from http://www.guyswanson.com/TheStoryofHopeNance.html)
19:51:52	154887/154887	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2002:51:49%20GMT	http://www.guyswanson.com/PhotosoftheProject.html	I:/Guy%20Website/guy%20website/www.guyswanson.com/PhotosoftheProject.html	(from http://www.guyswanson.com/TheStoryofHopeNance.html)
19:51:56	42107/42107	---M--	200	added ('OK')	image/jpeg	etag:%223000000010ae9-a47b-52d8e6eec8f9a%22	http://www.guyswanson.com/graphics/3905.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3905.JPG	(from http://www.guyswanson.com/About.html)
19:51:57	19205/19205	---M--	200	added ('OK')	image/jpeg	etag:%22400000000d841-4b05-5b5e3a57687f9%22	http://www.guyswanson.com/graphics/4842.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4842.jpg	(from http://www.guyswanson.com/JohnCFremontKitCarsonandBillyChinook.html)
19:52:01	22033/22033	---M--	200	added ('OK')	image/jpeg	etag:%22600000001ca18-5611-5b5e394261762%22	http://www.guyswanson.com/graphics/4838.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4838.jpg	(from http://www.guyswanson.com/JohnCFremontKitCarsonandBillyChinook.html)
19:52:02	33899/33899	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2002:52:01%20GMT	http://www.guyswanson.com/FindingHopeAHomesteadersStory.html	I:/Guy%20Website/guy%20website/www.guyswanson.com/FindingHopeAHomesteadersStory.html	(from http://www.guyswanson.com/3RiversArticles.html)
19:52:04	47941/47941	---M--	200	added ('OK')	image/jpeg	etag:%2230000000189ce-bb45-5b5e4443a3921%22	http://www.guyswanson.com/graphics/4847.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4847.jpg	(from http://www.guyswanson.com/JohnCFremontKitCarsonandBillyChinook.html)
19:52:04	68090/68090	---M--	200	added ('OK')	image/jpeg	etag:%22400000001d25f-109fa-5b649f53ff7d2%22	http://www.guyswanson.com/graphics/4868.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4868.jpg	(from http://www.guyswanson.com/TheStoryofHopeNance.html)
19:52:06	29575/29575	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2002:52:05%20GMT	http://www.guyswanson.com/NoWaterforGrandview.html	I:/Guy%20Website/guy%20website/www.guyswanson.com/NoWaterforGrandview.html	(from http://www.guyswanson.com/3RiversArticles.html)
19:52:07	32660/32660	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2002:52:07%20GMT	http://www.guyswanson.com/ThestoryofHarryHeising.html	I:/Guy%20Website/guy%20website/www.guyswanson.com/ThestoryofHarryHeising.html	(from http://www.guyswanson.com/3RiversArticles.html)
19:52:08	39542/39542	---M--	200	added ('OK')	image/jpeg	etag:%224000000022904-9a76-5b98168a650b5%22	http://www.guyswanson.com/graphics/4954.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4954.jpg	(from http://www.guyswanson.com/TheIllFatedCattleDriveof1880.html)
19:52:08	169349/169349	---M--	200	added ('OK')	image/jpeg	etag:%22100000000d84a-29585-506e72a433394%22	http://www.guyswanson.com/graphics/3387.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/3387.jpg	(from http://www.guyswanson.com/MyStory.html)
19:52:08	36203/36203	---M--	200	added ('OK')	image/jpeg	etag:%22600000001d265-8d6b-5b64ccaa73ee2%22	http://www.guyswanson.com/graphics/4870.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4870.jpg	(from http://www.guyswanson.com/BootleggersoftheMetolius.html)
19:52:13	37753/37753	---M--	200	added ('OK')	image/jpeg	etag:%22200000000423c-9379-55f871edcc7c4%22	http://www.guyswanson.com/graphics/4485.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4485.jpg	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:16	37296/37296	---M--	200	added ('OK')	image/jpeg	etag:%222000000004248-91b0-55f87f5177da7%22	http://www.guyswanson.com/graphics/4488.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4488.jpg	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:16	43159/43159	---M--	200	added ('OK')	image/jpeg	etag:%2230000000041d6-a897-55f87e3eb0d5f%22	http://www.guyswanson.com/graphics/4487.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4487.jpg	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:16	43138/43138	---M--	200	added ('OK')	image/jpeg	etag:%223000000004249-a882-55f8899a9b902%22	http://www.guyswanson.com/graphics/4490.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4490.jpg	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:26	78479/78479	---M--	200	added ('OK')	image/jpeg	etag:%22200000000424a-1328f-55f88af33de1a%22	http://www.guyswanson.com/graphics/4491.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4491.jpg	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:27	62134/62134	---M--	200	added ('OK')	image/jpeg	etag:%22200000001fd3c-f2b6-56238b70c8cab%22	http://www.guyswanson.com/graphics/4537.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4537.jpg	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:29	81678/81678	---M--	200	added ('OK')	image/bmp	etag:%22300000001f85d-13f0e-56238a94fe01d%22	http://www.guyswanson.com/graphics/4536.bmp	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4536.bmp	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:32	38075/38075	---M--	200	added ('OK')	image/jpeg	etag:%22400000001d31e-94bb-5b66006862ac8%22	http://www.guyswanson.com/graphics/4874.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4874.jpg	(from http://www.guyswanson.com/3RiversRanchThestoryofHarryHeising.html)
19:52:34	114694/114694	---M--	200	added ('OK')	image/jpeg	etag:%22200000000424e-1c006-55f89c7971e62%22	http://www.guyswanson.com/graphics/4494.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4494.jpg	(from http://www.guyswanson.com/TheAgateJeffersonCountyHistoricalSociety.html)
19:52:37	62092/62092	---M--	200	added ('OK')	image/jpeg	etag:%22600000002062c-f28c-5b6eccb48a0e8%22	http://www.guyswanson.com/graphics/4902.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4902.JPG	(from http://www.guyswanson.com/DepressionEraPhotographs.html)
19:52:40	46291/46291	---M--	200	added ('OK')	image/jpeg	etag:%2230000000228bf-b4d3-5b96e8da4d557%22	http://www.guyswanson.com/graphics/4943.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4943.jpg	(from http://www.guyswanson.com/PhotosforPress.html)
19:52:43	35780/35780	---M--	200	added ('OK')	image/jpeg	etag:%22400000001d190-8bc4-5b6351dfabd1b%22	http://www.guyswanson.com/graphics/4853.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4853.jpg	(from http://www.guyswanson.com/PhotosforPress.html)
19:52:43	85253/85253	---M--	200	added ('OK')	image/jpeg	etag:%225000000020630-14d05-5b6ec4808c668%22	http://www.guyswanson.com/graphics/4884.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4884.JPG	(from http://www.guyswanson.com/DepressionEraPhotographs.html)
19:52:43	58707/58707	---M--	200	added ('OK')	image/jpeg	etag:%2230000000228c2-e553-5b96ec61c63e6%22	http://www.guyswanson.com/graphics/4944.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4944.jpg	(from http://www.guyswanson.com/PhotosforPress.html)
19:52:46	35777/35777	---M--	200	added ('OK')	image/jpeg	etag:%22500000001d191-8bc1-5b63521fd5e7d%22	http://www.guyswanson.com/graphics/4854.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4854.jpg	(from http://www.guyswanson.com/PhotosforPress.html)
19:52:49	37753/37753	---M--	200	added ('OK')	image/jpeg	etag:%22500000001d193-9379-5b6352e9abfae%22	http://www.guyswanson.com/graphics/4856.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4856.jpg	(from http://www.guyswanson.com/PhotosforPress.html)
19:52:52	59826/59826	---M--	200	added ('OK')	image/jpeg	etag:%22400000001d192-e9b2-5b6352bc1301a%22	http://www.guyswanson.com/graphics/4855.jpg	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4855.jpg	(from http://www.guyswanson.com/PhotosforPress.html)
19:52:53	58007/58007	---M--	200	added ('OK')	image/jpeg	etag:%2240000000228c3-e297-5b96f3a3b5f52%22	http://www.guyswanson.com/graphics/4948.JPG	I:/Guy%20Website/guy%20website/www.guyswanson.com/graphics/4948.jpg	(from http://www.guyswanson.com/PhotosforPress.html)
